Streamer,Date,Duration,Viewers
YoDa,2019-04-10T05:44:40Z,35m1s,4438
YoDa,2019-04-09T21:30:48Z,8h13m10s,15679
YoDa,2019-04-09T04:49:11Z,48m26s,2083
YoDa,2019-04-08T23:07:25Z,5h41m20s,6315
YoDa,2019-04-04T01:19:19Z,3h25m35s,9237
YoDa,2019-04-03T20:44:19Z,4h34m24s,6796
YoDa,2019-03-16T23:24:17Z,6h51m22s,21162
YoDa,2019-03-14T21:06:43Z,6h24m53s,12107
YoDa,2019-03-12T03:41:27Z,1h34m41s,5796
YoDa,2019-03-12T02:12:15Z,1h27m21s,3898
YoDa,2019-03-10T23:52:26Z,5h5m15s,8558
YoDa,2019-03-08T23:05:42Z,6h11m32s,12442
YoDa,2019-02-25T00:33:37Z,6h16m53s,11462
YoDa,2019-02-23T22:51:20Z,7h32m15s,10168
YoDa,2019-02-22T01:02:45Z,5h12m0s,13716
YoDa,2019-02-22T01:01:15Z,54s,459
YoDa,2019-02-20T02:25:41Z,5h1m3s,14359
YoDa,2019-02-20T01:38:44Z,46m38s,2055
YoDa,2019-02-17T00:29:43Z,5h55m27s,12925
YoDa,2019-02-15T23:41:23Z,3h55m38s,7855
YoDa,2019-02-15T22:37:19Z,1h2m33s,2169
YoDa,2019-02-13T02:31:35Z,4h0m43s,16263
YoDa,2019-02-09T23:59:43Z,4h31m46s,17877
YoDa,2019-02-07T22:31:33Z,6h5m54s,14006
YoDa,2019-02-06T00:17:45Z,5h40m37s,15121
YoDa,2019-02-02T01:47:49Z,4h5m41s,27199
YoDa,2019-02-02T01:13:16Z,33m52s,4036
YoDa,2019-01-13T19:30:40Z,7h24m46s,68678
YoDa,2018-12-30T16:32:02Z,12h7m13s,77402
YoDa,2018-12-27T17:42:37Z,9h48m16s,30233
YoDa,2018-12-27T00:39:26Z,1h29m17s,7319
YoDa,2018-12-26T22:23:25Z,2h14m58s,9154
YoDa,2018-12-23T04:10:44Z,34m58s,11449
YoDa,2018-12-23T04:09:27Z,11s,1075
YoDa,2018-12-22T21:07:49Z,7h1m14s,24557
YoDa,2018-12-22T20:42:37Z,24m11s,2587
YoDa,2018-12-17T01:39:42Z,4h28m13s,30010
YoDa,2018-12-15T18:03:16Z,3h48m4s,6917
YoDa,2018-12-14T17:30:42Z,6h45m43s,7950
YoDa,2018-12-12T23:40:02Z,6h0m34s,22128
YoDa,2018-12-12T03:46:14Z,3h20m31s,11050
YoDa,2018-12-12T01:33:40Z,2h11m5s,6876
YoDa,2018-12-12T01:05:36Z,27m21s,1563
YoDa,2018-12-04T02:44:22Z,6h54m19s,55954
YoDa,2018-12-03T20:22:17Z,6h20m49s,22045
YoDa,2018-12-03T19:58:01Z,23m39s,1928
loud_babi,2020-10-15T21:21:41Z,38m9s,457
loud_babi,2020-10-14T18:52:47Z,7h55m10s,590539
loud_babi,2020-10-13T22:15:55Z,4h50m12s,560642
loud_babi,2020-10-12T22:18:20Z,5h14m58s,552490
loud_babi,2020-10-10T23:17:22Z,6h0m10s,480576
loud_babi,2020-10-09T23:02:16Z,7h35m14s,880615
loud_babi,2020-10-08T22:51:28Z,7h15m55s,1200094
gafallen,2020-10-15T21:33:01Z,26m55s,11
gafallen,2020-10-15T18:01:27Z,3h31m24s,126
gafallen,2020-10-14T22:51:56Z,5h3m12s,227035
gafallen,2020-10-14T20:58:34Z,1h52m37s,86866
gafallen,2020-10-14T01:25:53Z,1h59m14s,91214
gafallen,2020-10-13T22:30:32Z,2h48m50s,39966
gafallen,2020-10-12T23:55:46Z,2h7m12s,108380
gafallen,2020-10-09T19:58:47Z,2h2m46s,153966
gafallen,2020-10-08T16:51:35Z,1h57m48s,30138
gafallen,2020-10-06T21:59:05Z,2h56m17s,121961
gafallen,2020-09-29T13:57:01Z,9h27m26s,194182
gafallen,2020-09-28T13:56:56Z,6h38m28s,201418
gafallen,2020-09-27T19:46:54Z,6h18m50s,207970
gafallen,2020-09-27T14:19:26Z,5h27m14s,165710
gafallen,2020-09-26T16:15:29Z,4h49m30s,133166
gafallen,2020-09-25T22:52:33Z,1h43m10s,62472
gafallen,2020-09-25T19:46:09Z,3h4m52s,64148
gafallen,2020-09-25T15:10:10Z,2h53m42s,160233
gafallen,2020-04-24T19:51:16Z,1m39s,4115
gafallen,2020-04-24T19:51:16Z,1h33m8s,1657
gafallen,2019-12-17T04:18:10Z,44m13s,3699
gafallen,2019-06-13T10:17:41Z,46m5s,4023
gafallen,2019-06-08T17:01:10Z,30m5s,2137
gafallen,2019-06-08T16:59:19Z,37m15s,791
gafallen,2019-06-08T16:57:17Z,41m0s,441
gafallen,2018-11-18T21:33:32Z,1h9m7s,7718
gafallen,2018-10-20T16:59:50Z,38m18s,1991
gafallen,2018-10-20T16:59:50Z,9m55s,1461
gafallen,2018-10-20T16:59:50Z,36m25s,3362
gafallen,2018-10-20T16:59:10Z,1h13m24s,607
gafallen,2018-10-05T21:50:54Z,8m48s,2923
gafallen,2018-10-05T21:48:23Z,11m58s,1067
gafallen,2018-10-05T21:46:45Z,16m0s,780
gafallen,2018-10-05T21:46:45Z,10m39s,498
gafallen,2017-08-04T15:19:10Z,15m29s,3192
gafallen,2017-08-04T15:17:20Z,1h12m54s,2630
gafallen,2017-08-04T15:16:05Z,1h7m19s,1289
gafallen,2017-08-04T15:12:22Z,59m10s,2013
gafallen,2017-07-29T13:54:06Z,17m26s,1855
gafallen,2017-07-29T13:53:20Z,28m0s,411
gafallen,2017-07-29T13:51:33Z,53m30s,754
gafallen,2017-07-29T13:50:31Z,50m3s,847
gafallen,2017-07-29T13:49:20Z,1h25m55s,509
gafallen,2017-02-10T10:02:55Z,1h2m4s,12300
gafallen,2016-11-28T01:57:49Z,45m52s,8311
gafallen,2016-11-28T01:57:02Z,47m36s,3176
gafallen,2016-11-28T01:56:46Z,30m40s,2345
gafallen,2016-11-28T01:56:29Z,40m40s,1109
gafallen,2016-11-28T01:56:10Z,38m44s,855
gafallen,2016-11-28T01:55:43Z,40m23s,744
gafallen,2016-11-28T01:55:24Z,46m28s,1410
gafallen,2016-11-28T01:54:49Z,45m52s,1305
gafallen,2016-11-24T04:30:18Z,53m16s,2153
gafallen,2016-11-24T04:27:26Z,35m32s,1956
gafallen,2016-08-21T09:10:31Z,39m9s,1304
gafallen,2016-08-21T09:09:11Z,32m55s,1086
gafallen,2016-07-31T18:45:15Z,1h7m8s,1095
gafallen,2016-07-26T23:32:13Z,34m17s,3784
gafallen,2016-07-26T23:31:36Z,1h16m49s,871
gafallen,2016-07-26T01:09:45Z,1h17m7s,5363
gafallen,2016-07-26T01:06:35Z,1h17m7s,381
gafallen,2016-06-06T09:47:30Z,58m45s,783
gafallen,2016-06-06T09:46:39Z,34m26s,236
gafallen,2016-06-06T09:45:58Z,1h15m1s,258
gafallen,2016-05-01T09:16:42Z,35m44s,1138
gafallen,2016-05-01T09:14:41Z,1h46m0s,736
gafallen,2016-02-08T09:04:00Z,41m1s,1073
gafallen,2016-02-06T07:06:15Z,47m37s,838
gafallen,2016-02-06T07:05:28Z,37m25s,901
gafallen,2015-09-25T20:08:18Z,5m24s,1075
gafallen,2015-08-01T02:36:13Z,2h29m13s,5058
gafallen,2015-05-03T22:34:31Z,51m0s,1039
gafallen,2015-05-03T22:34:31Z,34m37s,887
gafallen,2015-05-03T22:34:31Z,30m35s,949
gafallen,2015-05-03T22:17:04Z,18m18s,666
gafallen,2015-05-03T20:53:57Z,27s,234
gafallen,2015-05-03T20:53:57Z,33m54s,107
gafallen,2015-05-03T17:28:26Z,27m49s,64
gafallen,2015-05-03T17:28:26Z,26m35s,75
gafallen,2015-05-03T17:28:26Z,34m38s,89
gafallen,2015-05-03T17:28:26Z,38m44s,151
gafallen,2015-03-30T02:41:49Z,22m18s,959
gafallen,2015-03-30T02:41:49Z,39m44s,927
gafallen,2015-03-30T02:41:49Z,28m50s,962
gafallen,2015-03-30T02:41:49Z,46s,1097
gafallen,2015-03-20T17:27:21Z,1m9s,387
gafallen,2015-03-20T17:27:21Z,13m54s,205
gafallen,2015-03-20T17:27:21Z,10m39s,220
gafallen,2015-03-20T17:27:21Z,17m58s,163
gafallen,2015-03-20T17:27:21Z,39m10s,334
gafallen,2015-03-20T17:27:21Z,24m24s,694
gafallen,2015-03-18T17:49:32Z,40m30s,174
gafallen,2015-03-18T17:49:32Z,34m14s,145
gafallen,2015-03-17T23:07:12Z,42m47s,169
gafallen,2015-03-17T23:07:12Z,36m19s,180
gafallen,2015-03-17T23:07:12Z,50m1s,373
gafallen,2015-01-12T14:23:01Z,28m18s,2095
gafallen,2015-01-12T14:22:42Z,45m52s,1165
gafallen,2015-01-12T14:21:05Z,36m20s,329
gafallen,2015-01-12T14:19:48Z,36m20s,216
gafallen,2015-01-11T13:20:17Z,10m35s,181
gafallen,2015-01-11T12:39:40Z,24m7s,149
gafallen,2015-01-11T12:37:16Z,43m31s,163
gafallen,2015-01-11T12:34:52Z,24m17s,131
gafallen,2015-01-11T12:29:40Z,49m48s,174
gafallen,2015-01-11T12:25:32Z,58s,346
gafallen,2015-01-09T21:45:56Z,42m30s,446
gafallen,2015-01-06T21:45:12Z,52m41s,696
gafallen,2015-01-06T21:42:29Z,31m43s,413
gafallen,2015-01-06T14:16:55Z,38m0s,181
gafallen,2015-01-06T14:13:59Z,17m29s,97
gafallen,2015-01-06T14:10:44Z,14m13s,93
gafallen,2015-01-06T14:06:11Z,17m44s,173
gafallen,2015-01-06T04:41:26Z,1h11m22s,350
gafallen,2014-12-26T18:33:17Z,16m53s,451
gafallen,2014-12-24T07:34:08Z,46m39s,522
gafallen,2014-12-24T07:33:45Z,44m17s,338
gafallen,2014-11-25T13:58:09Z,59s,2878
gafallen,2014-11-21T20:21:25Z,37m54s,804
gafallen,2014-11-20T15:13:49Z,1h57m43s,7679
gafallen,2014-11-05T12:50:20Z,1m8s,1676
gafallen,2014-11-05T12:50:00Z,1m19s,875
gafallen,2014-11-05T12:49:03Z,28s,478
gafallen,2014-11-05T12:47:51Z,1m8s,912
gafallen,2014-10-17T15:28:40Z,1h16m58s,1655
gafallen,2014-10-17T15:28:15Z,1h15m41s,496
gafallen,2014-10-04T09:48:12Z,39s,1012
gafallen,2014-10-03T00:29:13Z,1h3m43s,363
gafallen,2014-09-30T19:59:59Z,1h32m11s,821
gafallen,2014-09-29T23:42:42Z,1h1m31s,320
gafallen,2014-09-20T06:32:42Z,22m32s,1685
gafallen,2014-09-20T06:31:54Z,59s,1248
gafallen,2014-09-17T18:51:47Z,52m19s,645
gafallen,2014-09-15T19:32:00Z,34m10s,429
gafallen,2014-09-15T19:30:13Z,39m11s,169
gafallen,2014-09-15T19:27:13Z,25m0s,99
gafallen,2014-08-31T20:48:46Z,19s,813
gafallen,2014-08-31T20:47:54Z,19s,309
gafallen,2014-08-31T20:46:37Z,19s,214
gafallen,2014-08-31T20:44:33Z,29s,220
gafallen,2014-08-31T18:16:55Z,29s,216
gafallen,2014-08-30T18:53:03Z,2m12s,191
gafallen,2014-08-30T16:45:33Z,49s,498
gafallen,2014-08-13T00:09:47Z,1h34m57s,496
gafallen,2014-08-13T00:01:33Z,1h2m59s,941
gafallen,2014-07-11T02:47:42Z,3h2m28s,2943
gafallen,2014-07-04T05:45:13Z,49s,3341
gafallen,2014-06-27T08:22:57Z,58m32s,749
gafallen,2014-05-23T00:57:03Z,18m53s,1387
gafallen,2014-05-22T05:05:46Z,14m53s,1298
gafallen,2014-05-22T05:04:41Z,36m24s,2255
gafallen,2014-05-22T05:03:39Z,15m50s,821
gafallen,2014-05-22T01:34:33Z,2h30m41s,556
gafallen,2014-05-21T02:12:35Z,15m48s,222
gafallen,2014-05-20T02:29:04Z,1h8m41s,276
gafallen,2014-04-11T03:59:06Z,48s,2426
gafallen,2014-04-11T03:49:27Z,1m25s,2239
gafallen,2014-04-07T21:49:29Z,54m38s,309
gafallen,2014-04-04T19:03:17Z,26s,3391
gafallen,2014-03-19T21:43:10Z,1h9m55s,388
gafallen,2014-02-05T17:25:22Z,2h18m50s,2119
gafallen,2013-12-19T05:50:31Z,50m19s,2980
gafallen,2013-12-19T05:50:13Z,40m52s,741
gafallen,2013-12-19T05:49:50Z,54m44s,503
gafallen,2013-12-19T05:48:13Z,55m52s,269
gafallen,2013-12-19T05:46:36Z,41m50s,103
gafallen,2013-12-19T05:45:53Z,43m51s,66
gafallen,2013-12-19T05:44:21Z,44m21s,27
gafallen,2013-12-19T05:42:48Z,34m23s,47
gafallen,2013-12-19T05:42:17Z,51m6s,30
gafallen,2013-12-19T05:41:34Z,53m43s,76
gafallen,2013-12-19T05:30:50Z,57m30s,95
gafallen,2013-12-19T05:30:20Z,38m31s,47
gafallen,2013-12-19T05:26:58Z,44m48s,21
gafallen,2013-12-19T05:24:38Z,1h18m44s,26
gafallen,2013-12-19T05:24:03Z,55m21s,54
gafallen,2013-12-19T05:22:25Z,47m42s,21
gafallen,2013-12-19T05:21:49Z,39m16s,21
gafallen,2013-12-19T05:21:20Z,1h8m4s,15
gafallen,2013-12-19T05:20:46Z,31m7s,14
gafallen,2013-12-19T05:19:54Z,47m17s,20
gafallen,2013-12-19T05:19:16Z,5m5s,19
gafallen,2013-12-19T05:18:37Z,40m11s,31
gafallen,2013-12-19T05:15:46Z,41m47s,56
gafallen,2013-11-29T18:27:44Z,54s,743
gafallen,2013-11-29T18:20:21Z,2m21s,704
gafallen,2013-11-27T04:14:49Z,1m8s,2810
gafallen,2013-11-19T15:59:10Z,47s,3123
gafallen,2013-11-09T05:56:34Z,22m29s,2573
gafallen,2013-11-09T05:55:42Z,41m52s,351
gafallen,2013-11-09T05:54:25Z,40m33s,248
gafallen,2013-10-20T23:22:32Z,1h17m10s,1805
gafallen,2013-10-20T23:21:59Z,38m8s,486
gafallen,2013-10-20T22:51:14Z,30m38s,865
gafallen,2013-10-20T22:44:39Z,1h7m3s,351
gafallen,2013-10-20T22:39:17Z,52m57s,174
gafallen,2013-10-20T22:35:22Z,43m57s,186
gafallen,2013-10-20T22:27:01Z,1h0m33s,265
gafallen,2013-09-26T23:06:23Z,39m38s,551
gafallen,2013-09-26T23:02:09Z,38m2s,116
gafallen,2013-09-26T22:46:01Z,31m48s,1178
gafallen,2013-09-26T20:59:12Z,40m15s,351
gafallen,2013-09-26T20:56:24Z,49m43s,220
gafallen,2013-09-26T16:53:52Z,34m12s,93
gafallen,2013-09-26T07:35:40Z,1m40s,2021
gafallen,2013-09-26T01:02:45Z,47m53s,110
gafallen,2013-09-26T00:42:20Z,44m5s,100
gafallen,2013-09-26T00:31:00Z,21m23s,59
gafallen,2013-09-26T00:12:26Z,22m39s,192
gafallen,2013-09-25T22:59:39Z,49m3s,164
gafallen,2013-09-02T02:50:15Z,40m21s,1095
gafallen,2013-08-27T07:45:08Z,1m32s,494
gafallen,2013-08-27T07:38:18Z,23s,1406
gafallen,2013-08-27T07:18:13Z,1m48s,956
gafallen,2013-08-05T05:24:48Z,1m15s,2649
gafallen,2013-08-05T05:21:41Z,36s,1145
gafallen,2013-08-02T01:12:03Z,10m16s,1942
gafallen,2013-08-01T00:42:18Z,1h24m45s,613
gafallen,2013-07-09T21:12:23Z,2m7s,1923
gafallen,2013-07-07T21:34:47Z,1m29s,1716
gafallen,2013-07-07T21:33:07Z,1m29s,739
gafallen,2013-07-07T21:29:39Z,1m23s,677
gafallen,2013-07-05T07:06:23Z,45s,2327
gafallen,2013-07-05T07:04:01Z,35s,721
gafallen,2013-07-05T07:02:15Z,47s,518
gafallen,2013-07-05T06:57:57Z,45m11s,1286
gafallen,2013-07-04T08:03:10Z,27m59s,737
gafallen,2013-07-04T07:43:49Z,28s,571
gafallen,2013-06-17T18:52:45Z,48m19s,810
gafallen,2013-06-17T18:47:46Z,37m23s,584
gafallen,2013-06-17T18:44:14Z,22m46s,296
gafallen,2013-06-17T18:39:42Z,47m21s,320
gafallen,2013-06-17T18:34:20Z,23m39s,106
gafallen,2013-06-17T18:30:47Z,14m18s,59
gafallen,2013-06-17T18:25:05Z,25m40s,81
gafallen,2013-06-17T18:22:53Z,25m6s,57
gafallen,2013-06-15T14:50:51Z,44m23s,194
gafallen,2013-06-15T14:45:53Z,40m7s,75
gafallen,2013-06-15T14:39:35Z,2h31m37s,68
gafallen,2013-06-09T14:34:28Z,1h54m17s,271
gafallen,2013-06-08T15:42:57Z,3h44m8s,254
gafallen,2013-06-06T18:07:26Z,1h45m11s,197
gafallen,2013-05-19T21:40:48Z,41s,963
gafallen,2013-05-19T21:34:47Z,1m22s,536
gafallen,2013-05-19T21:34:16Z,1m5s,269
gafallen,2013-05-19T21:33:48Z,47s,513
gafallen,2013-05-19T21:32:46Z,1m0s,203
gafallen,2013-05-19T21:32:36Z,4h20m16s,340
gafallen,2013-04-20T23:20:06Z,50m56s,1010
gafallen,2013-04-20T23:17:30Z,52m28s,118
gafallen,2013-04-20T23:17:03Z,31m1s,65
gafallen,2013-04-20T23:11:04Z,44m43s,67
gafallen,2013-04-20T05:02:10Z,28m29s,347
gafallen,2013-04-20T04:58:45Z,29m53s,94
gafallen,2013-03-26T23:15:00Z,30s,702
gafallen,2013-03-26T23:14:14Z,42s,370
gafallen,2013-03-26T23:13:21Z,59s,275
gafallen,2013-03-26T23:12:46Z,42s,252
gafallen,2013-03-25T17:36:11Z,1m17s,379
gafallen,2013-03-25T17:32:27Z,1m2s,386
gafallen,2013-03-23T17:00:32Z,36s,352
gafallen,2013-03-23T16:55:25Z,1m18s,371
gafallen,2013-03-11T00:35:39Z,2h7m29s,415
gafallen,2013-03-11T00:34:49Z,1h47m48s,167
gafallen,2013-03-11T00:33:30Z,26m46s,93
gafallen,2013-03-11T00:31:51Z,39m19s,56
gafallen,2013-03-08T21:19:24Z,50s,651
gafallen,2013-03-08T01:01:29Z,1m19s,245
gafallen,2013-02-18T16:35:04Z,3m57s,253
gafallen,2013-02-18T16:29:38Z,36m30s,244
gafallen,2013-02-18T16:26:32Z,43m29s,135
gafallen,2013-02-18T16:20:36Z,23m36s,66
gafallen,2013-02-18T16:16:49Z,49m17s,51
gafallen,2013-02-18T03:21:04Z,43m53s,96
gafallen,2013-02-18T03:19:47Z,34m20s,118
gafallen,2013-02-18T03:17:31Z,39m12s,39
gafallen,2013-02-18T03:16:47Z,3h51m32s,75
gafallen,2013-02-16T23:40:22Z,35m12s,113
gafallen,2013-02-16T23:34:19Z,46m38s,197
gafallen,2013-02-06T19:13:57Z,57s,564
gafallen,2013-01-29T09:07:16Z,37s,385
gafallen,2013-01-29T08:59:08Z,53s,482
gafallen,2013-01-29T08:57:39Z,1m45s,458
gafallen,2013-01-23T17:02:56Z,1m4s,497
gafallen,2013-01-23T16:51:05Z,1m22s,1054
gafallen,2013-01-23T16:42:25Z,38s,395
gafallen,2013-01-19T16:54:40Z,1m20s,364
gafallen,2013-01-19T16:36:18Z,30s,266
gafallen,2013-01-17T18:02:20Z,1m11s,578
gafallen,2013-01-17T17:43:43Z,31s,449
gafallen,2013-01-17T17:33:43Z,44s,231
gafallen,2013-01-17T17:07:16Z,1m14s,430
gafallen,2013-01-17T16:59:42Z,51s,465
gafallen,2013-01-17T16:20:19Z,4h19m24s,1798
SkipNhO,2020-10-15T20:56:29Z,1h3m34s,5
SkipNhO,2020-10-13T21:03:45Z,1h58m12s,34318
SkipNhO,2020-10-11T21:53:28Z,6h42m36s,155930
SkipNhO,2020-10-08T21:45:28Z,8h55m48s,132162
SkipNhO,2020-10-07T00:04:58Z,8h4m57s,117785
SkipNhO,2020-10-05T21:20:13Z,9h3m17s,243616
SkipNhO,2020-10-03T21:14:47Z,9h12m51s,176321
SkipNhO,2020-10-02T22:49:38Z,6h27m28s,136027
SkipNhO,2020-10-02T01:07:30Z,5h57m16s,179229
SkipNhO,2020-10-01T03:08:12Z,7h10m47s,514
SkipNhO,2020-09-30T22:10:48Z,8h15m47s,188090
SkipNhO,2020-09-30T18:35:54Z,3h34m5s,44212
SkipNhO,2020-09-29T19:39:05Z,11h42m26s,272181
SkipNhO,2020-09-29T18:21:01Z,1h17m5s,19973
SkipNhO,2020-09-28T21:23:32Z,8h36m51s,202336
SkipNhO,2020-09-26T19:58:21Z,4h50m23s,96568
SkipNhO,2020-09-25T21:30:19Z,7h44m41s,141463
SkipNhO,2020-09-24T21:26:05Z,8h13m20s,203506
SkipNhO,2020-09-23T21:45:34Z,7h40m59s,195625
SkipNhO,2020-09-22T21:27:56Z,10h4m21s,267589
SkipNhO,2020-09-22T00:04:52Z,6h28m41s,171498
SkipNhO,2020-09-21T21:17:04Z,2h46m54s,84181
SkipNhO,2020-09-20T23:25:13Z,9h33m10s,188605
SkipNhO,2020-09-19T23:44:01Z,5h15m34s,95947
SkipNhO,2020-09-18T21:15:14Z,8h57m21s,188862
SkipNhO,2020-09-17T22:36:31Z,8h12m3s,135006
SkipNhO,2020-09-17T20:32:38Z,2h30m17s,255
SkipNhO,2020-09-16T20:09:30Z,9h38m12s,83107
SkipNhO,2020-09-16T05:59:32Z,50m26s,389
SkipNhO,2020-09-13T20:01:37Z,6h40m5s,72961
SkipNhO,2020-09-12T03:24:30Z,1h29m16s,289
SkipNhO,2020-09-11T05:58:24Z,2h9m50s,234
SkipNhO,2020-09-11T05:55:02Z,28m55s,80
SkipNhO,2020-06-04T18:23:56Z,9m34s,2756
SkipNhO,2020-05-18T23:54:23Z,37m39s,1754
SkipNhO,2020-05-18T23:34:27Z,1h26m36s,979
SkipNhO,2020-04-01T08:01:10Z,2h42m5s,3248
SkipNhO,2020-04-01T07:54:16Z,2h45m11s,912
SkipNhO,2020-03-29T06:58:57Z,1h21m50s,929
SkipNhO,2020-03-29T06:47:45Z,26m27s,263
SkipNhO,2020-03-29T06:45:26Z,1h35m38s,348
SkipNhO,2020-03-28T07:35:22Z,1h10m18s,378
SkipNhO,2020-03-28T07:33:17Z,57m15s,127
SkipNhO,2020-03-27T04:58:49Z,29m39s,646
SkipNhO,2020-03-27T04:55:56Z,28m20s,135
SkipNhO,2020-03-22T08:14:13Z,26m58s,694
SkipNhO,2020-03-22T08:13:18Z,27m14s,185
SkipNhO,2020-03-22T08:11:35Z,28m35s,102
SkipNhO,2020-03-22T08:05:18Z,25m14s,126
SkipNhO,2020-03-20T05:52:18Z,26m22s,648
SkipNhO,2020-03-20T05:51:15Z,26m36s,227
SkipNhO,2020-03-20T05:49:13Z,26m28s,235
SkipNhO,2020-03-19T06:54:11Z,27m31s,965
SkipNhO,2020-03-19T06:52:42Z,28m10s,252
SkipNhO,2020-03-19T06:35:03Z,29m12s,239
SkipNhO,2020-03-18T06:48:17Z,54m4s,553
SkipNhO,2020-03-18T06:44:33Z,27m22s,89
SkipNhO,2020-03-18T06:14:07Z,4h57m44s,1168
SkipNhO,2020-03-18T06:10:58Z,29m39s,182
SkipNhO,2020-03-16T08:37:53Z,2h29m59s,975
SkipNhO,2020-03-16T08:34:28Z,7h31m53s,461
SkipNhO,2020-03-15T16:46:24Z,9h27m8s,405
SkipNhO,2020-03-14T07:54:34Z,2h27m3s,664
SkipNhO,2020-03-14T07:47:20Z,1h19m55s,214
SkipNhO,2020-03-13T03:17:07Z,2h38m48s,725
SkipNhO,2020-03-13T00:01:17Z,14h44m20s,734
SkipNhO,2020-03-12T02:53:17Z,13h27m35s,1137
SkipNhO,2020-02-26T12:16:49Z,5h47m51s,2164
SkipNhO,2020-02-26T12:15:12Z,2h46m57s,699
SkipNhO,2020-02-26T12:12:44Z,8h32m34s,489
SkipNhO,2020-02-26T12:07:15Z,3h3m46s,1223
SkipNhO,2020-02-26T12:05:50Z,8h9m45s,1742
SkipNhO,2020-02-26T12:04:51Z,2h19m24s,341
SkipNhO,2020-02-26T12:02:48Z,3h0m1s,894
SkipNhO,2020-02-26T12:00:38Z,20m2s,185
SkipNhO,2020-02-26T11:58:19Z,6h42m26s,197
SkipNhO,2020-02-25T16:07:25Z,4m32s,5375
SkipNhO,2020-02-22T05:16:00Z,6h58m46s,580
SkipNhO,2020-02-13T05:55:19Z,45m33s,577
SkipNhO,2020-02-13T05:54:36Z,50m53s,85
SkipNhO,2020-02-13T05:54:05Z,52m22s,75
SkipNhO,2020-02-13T05:53:01Z,5h14m52s,201
SkipNhO,2020-02-13T05:46:25Z,3h21m49s,2117
SkipNhO,2020-02-12T10:50:53Z,14m14s,329
SkipNhO,2020-02-05T23:29:45Z,6h13m28s,5187
SkipNhO,2020-02-05T23:28:42Z,1h14m54s,1055
SkipNhO,2020-02-02T13:08:10Z,2h8m23s,2467
SkipNhO,2020-02-02T12:57:12Z,8h13m37s,7565
SkipNhO,2020-02-02T12:54:14Z,5h9m10s,4025
SkipNhO,2020-01-26T14:37:54Z,4h36m8s,3114
SkipNhO,2020-01-26T14:36:44Z,1h20m2s,848
SkipNhO,2020-01-26T14:35:00Z,3h49m25s,867
SkipNhO,2020-01-23T05:28:11Z,3h49m37s,2464
SkipNhO,2020-01-21T20:46:50Z,4h38m55s,2135
SkipNhO,2020-01-21T20:42:54Z,56m33s,596
SkipNhO,2020-01-21T20:41:30Z,5h14m39s,559
SkipNhO,2020-01-21T17:01:28Z,8m18s,473
SkipNhO,2020-01-21T17:00:34Z,10h38m25s,4123
SkipNhO,2020-01-21T16:59:29Z,9h31m30s,2575
SkipNhO,2020-01-21T16:58:13Z,7h47m23s,1922
SkipNhO,2020-01-21T16:57:18Z,5h44m10s,1155
SkipNhO,2020-01-12T09:18:31Z,2h0m7s,3132
SkipNhO,2020-01-12T09:05:55Z,52m44s,916
SkipNhO,2020-01-12T08:59:15Z,2h3m11s,1283
SkipNhO,2020-01-12T08:57:33Z,40m37s,496
SkipNhO,2020-01-07T07:29:21Z,3h20m53s,1664
SkipNhO,2020-01-06T03:51:22Z,2h49m52s,962
SkipNhO,2020-01-06T03:50:01Z,6h46m51s,212
SkipNhO,2020-01-05T05:56:21Z,8h37m47s,2130
SkipNhO,2020-01-04T07:12:00Z,7h36m13s,2932
SkipNhO,2020-01-03T08:44:39Z,7h1m41s,788
SkipNhO,2020-01-03T08:43:38Z,9h9m6s,1464
SkipNhO,2019-12-18T11:02:19Z,7h20m41s,2275
SkipNhO,2019-12-18T10:58:58Z,1h9m36s,291
SkipNhO,2019-12-18T10:57:36Z,5h50m22s,856
SkipNhO,2019-12-18T10:56:18Z,3h43m39s,1277
SkipNhO,2019-12-18T10:55:13Z,2h32m6s,956
SkipNhO,2019-12-12T21:21:28Z,13h30m8s,880
SkipNhO,2019-12-06T10:03:07Z,4h2m51s,1886
SkipNhO,2019-12-06T09:56:00Z,4h39m15s,1005
SkipNhO,2019-12-06T09:48:44Z,11h27m52s,1856
SkipNhO,2019-12-06T09:47:43Z,13h39m6s,2258
SkipNhO,2019-12-06T09:46:28Z,4h55m28s,1431
SkipNhO,2019-12-02T05:38:08Z,1h36m51s,1660
SkipNhO,2019-12-02T05:36:22Z,1h56m1s,668
SkipNhO,2019-11-29T18:37:01Z,5h0m35s,1589
SkipNhO,2019-11-26T06:19:19Z,3h41m38s,2810
SkipNhO,2019-11-25T02:09:11Z,3m29s,481
SkipNhO,2019-11-25T02:03:35Z,1h8m43s,327
SkipNhO,2019-11-25T02:02:40Z,31m18s,140
SkipNhO,2019-11-25T02:01:26Z,42m31s,88
SkipNhO,2019-11-25T02:00:38Z,2h32m20s,283
SkipNhO,2019-11-23T17:43:37Z,6h41m34s,2214
SkipNhO,2019-11-21T15:00:33Z,4h22m49s,1258
SkipNhO,2019-11-21T14:57:52Z,1h8m2s,202
SkipNhO,2019-11-20T07:08:50Z,3h34m45s,1632
SkipNhO,2019-11-20T07:07:19Z,2h47m31s,737
SkipNhO,2019-11-20T07:05:35Z,8h24m0s,2181
SkipNhO,2019-11-17T16:13:53Z,10h19m38s,2274
SkipNhO,2019-11-17T16:11:30Z,11h56m36s,2018
