Streamer,Date,Duration,Viewers
"alanzoka,""Sep 28, 2019, 18:43"",5.5 hrs,23.599"
"alanzoka,""Sep 27, 2019, 18:28"",6.9 hrs,18.938"
"alanzoka,""Sep 26, 2019, 18:10"",7.4 hrs,25.742"
"alanzoka,""Sep 25, 2019, 18:17"",7.5 hrs,19.496"
"alanzoka,""Sep 24, 2019, 18:18"",6.1 hrs,26.445"
"alanzoka,""Sep 21, 2019, 18:05"",7.3 hrs,20.394"
"alanzoka,""Sep 20, 2019, 18:29"",6.9 hrs,16.806"
"alanzoka,""Sep 19, 2019, 18:09"",7.8 hrs,18.508"
"alanzoka,""Sep 18, 2019, 18:12"",7.7 hrs,20.626"
"alanzoka,""Sep 17, 2019, 18:04"",9.2 hrs,19.701"
"alanzoka,""Sep 13, 2019, 18:20"",7.7 hrs,15.006"
"alanzoka,""Sep 12, 2019, 18:50"",6.7 hrs,18.448"
"alanzoka,""Sep 11, 2019, 18:10"",8.1 hrs,20.756"
"alanzoka,""Sep 10, 2019, 18:10"",7.9 hrs,21.663"
"alanzoka,""Sep 9, 2019, 18:02"",7.2 hrs,21.000"
"alanzoka,""Sep 6, 2019, 19:47"",6.8 hrs,22.580"
"alanzoka,""Sep 5, 2019, 18:14"",5.2 hrs,29.590"
"alanzoka,""Aug 30, 2019, 17:32"",5.2 hrs,26.831"
"alanzoka,""Aug 29, 2019, 20:07"",5.1 hrs,20.075"
"alanzoka,""Aug 28, 2019, 18:06"",7.0 hrs,20.709"
"alanzoka,""Aug 27, 2019, 18:09"",7.1 hrs,23.690"
"alanzoka,""Aug 23, 2019, 18:08"",7.1 hrs,18.516"
"alanzoka,""Aug 22, 2019, 18:08"",6.6 hrs,22.681"
"alanzoka,""Aug 21, 2019, 18:06"",8.3 hrs,20.520"
"alanzoka,""Aug 19, 2019, 17:33"",8.3 hrs,31.243"
"alanzoka,""Aug 16, 2019, 18:12"",6.5 hrs,18.650"
"alanzoka,""Aug 15, 2019, 18:11"",11.2 hrs,20.104"
"alanzoka,""Aug 14, 2019, 18:07"",11.6 hrs,21.817"
"alanzoka,""Aug 13, 2019, 18:08"",6.3 hrs,23.085"
"alanzoka,""Aug 12, 2019, 18:35"",7.3 hrs,23.066"
"alanzoka,""Aug 9, 2019, 18:07"",7.0 hrs,31.362"
"alanzoka,""Aug 8, 2019, 18:12"",9.2 hrs,21.356"
"alanzoka,""Aug 7, 2019, 18:13"",7.8 hrs,21.656"
"alanzoka,""Aug 6, 2019, 18:05"",6.8 hrs,23.952"
"alanzoka,""Aug 5, 2019, 18:01"",11.4 hrs,29.486"
"alanzoka,""Aug 1, 2019, 17:33"",3.9 hrs,24.403"
"alanzoka,""Jul 27, 2019, 23:05"",5.8 hrs,21.651"
"alanzoka,""Jul 26, 2019, 20:06"",5.6 hrs,35.798"
"alanzoka,""Jul 15, 2019, 16:29"",1.6 hrs,12.244"
"alanzoka,""Jul 8, 2019, 00:46"",0.5 hrs,1.289"
"alanzoka,""Jul 5, 2019, 18:24"",6.7 hrs,22.566"
"alanzoka,""Jul 4, 2019, 18:29"",6.9 hrs,16.713"
"alanzoka,""Jul 3, 2019, 18:14"",6.7 hrs,20.578"
